avg_mae_pct,avg_mfe_pct,avg_pnl_pct,big_3pct,big_5pct,filter,median_pnl_pct,profit_factor,trades,win_rate
0.024171298770252956,0.03817468238197153,0.008192414752281713,0.18181818181818182,0.09090909090909091,baseline,-0.012987690432663101,1.6009715333811123,55,0.43636363636363634
0.023854181332649122,0.034914437453555144,0.007116448941371716,0.2608695652173913,0.08695652173913043,rebound_low<=0.01 & low_sec>=0.75,-0.014874757729580001,1.4972492276948979,23,0.4782608695652174
0.023854181332649122,0.034914437453555144,0.007116448941371716,0.2608695652173913,0.08695652173913043,rebound_low<=0.015 & low_sec>=0.75,-0.014874757729580001,1.4972492276948979,23,0.4782608695652174
0.026634439447787452,0.042834260897016814,0.008362868487020402,0.15384615384615385,0.15384615384615385,sell_ratio>=0.52 & close_pos<=0.25,-0.02803735408560307,1.4757059703699573,26,0.34615384615384615
0.026634439447787452,0.042834260897016814,0.008362868487020402,0.15384615384615385,0.15384615384615385,close_pos<=0.25,-0.02803735408560307,1.4757059703699573,26,0.34615384615384615
0.026634439447787452,0.042834260897016814,0.008362868487020402,0.15384615384615385,0.15384615384615385,close_pos<=0.25 & close_pos<=0.35,-0.02803735408560307,1.4757059703699573,26,0.34615384615384615
0.026634439447787452,0.042834260897016814,0.008362868487020402,0.15384615384615385,0.15384615384615385,close_pos<=0.25 & close_pos<=0.45,-0.02803735408560307,1.4757059703699573,26,0.34615384615384615
0.028474177262979437,0.04396389686363417,0.007458272447945827,0.22727272727272727,0.13636363636363635,sell_ratio>=0.56 & last10_ret<=-0.002,-0.02803735408560307,1.4267236453944399,22,0.36363636363636365
0.02491771191056478,0.03727938210238583,0.0054961848865686305,0.15625,0.09375,sell_ratio>=0.56 & last10_sell>=0.55,-0.013931224081121551,1.3815665280347893,32,0.4375
0.023761418213277187,0.0325705359642955,0.004790708615260971,0.20689655172413793,0.06896551724137931,rebound_low<=0.01 & low_sec>=0.65,-0.012995121951219523,1.3403159203007655,29,0.4482758620689655
0.023761418213277187,0.0325705359642955,0.004790708615260971,0.20689655172413793,0.06896551724137931,rebound_low<=0.015 & low_sec>=0.65,-0.012995121951219523,1.3403159203007655,29,0.4482758620689655
0.02268412284108419,0.02983351876648371,0.0021619686946851673,0.19230769230769232,0.038461538461538464,sell_ratio>=0.6 & rebound_low<=0.01,0.0011393421053757184,1.1735602826520046,26,0.5
0.02268412284108419,0.02983351876648371,0.0021619686946851673,0.19230769230769232,0.038461538461538464,sell_ratio>=0.6 & rebound_low<=0.015,0.0011393421053757184,1.1735602826520046,26,0.5
0.022555543326839556,0.02974158733452423,0.002412355391575559,0.18421052631578946,0.05263157894736842,close_pos<=0.35 & rebound_low<=0.015,-0.013518224980002358,1.1729442275366944,38,0.42105263157894735
0.027572825243817507,0.03750465527483737,0.0028063235997755156,0.125,0.125,sell_ratio>=0.56 & close_pos<=0.25,-0.02803735408560307,1.1569823686411118,24,0.3333333333333333
0.022133315659836457,0.02916445933645751,0.00215804322097364,0.1794871794871795,0.05128205128205128,sell_ratio>=0.52 & rebound_low<=0.015,-0.012987690432663101,1.1565666392670528,39,0.41025641025641024
0.022075057936821622,0.02844701737226188,0.0017528731522657587,0.175,0.05,close_pos<=0.45 & rebound_low<=0.015,-0.012991406191941312,1.1271102928551895,40,0.4
0.022075057936821622,0.02844701737226188,0.0017528731522657587,0.175,0.05,rebound_low<=0.015,-0.012991406191941312,1.1271102928551895,40,0.4
0.024043003369271974,0.029203133192247124,0.0018555171030684352,0.15384615384615385,0.07692307692307693,last10_sell>=0.55 & rebound_low<=0.01,-0.013931224081121551,1.1251828451939128,26,0.38461538461538464
0.024043003369271974,0.029203133192247124,0.0018555171030684352,0.15384615384615385,0.07692307692307693,last10_sell>=0.55 & rebound_low<=0.015,-0.013931224081121551,1.1251828451939128,26,0.38461538461538464
0.022651694020557552,0.029156901761163628,0.0015305976275915981,0.16216216216216217,0.05405405405405406,close_pos<=0.35 & rebound_low<=0.01,-0.014048759527341614,1.1068424762918476,37,0.40540540540540543
0.022215824817746,0.02857997264665727,0.0012927971831313118,0.15789473684210525,0.05263157894736842,sell_ratio>=0.52 & rebound_low<=0.01,-0.012991406191941312,1.0913878537015411,38,0.39473684210526316
0.02215395768752798,0.02785912157286176,0.0008994239341448266,0.15384615384615385,0.05128205128205128,close_pos<=0.45 & rebound_low<=0.01,-0.012995121951219523,1.0635915317285107,39,0.38461538461538464
0.02215395768752798,0.02785912157286176,0.0008994239341448266,0.15384615384615385,0.05128205128205128,rebound_low<=0.01,-0.012995121951219523,1.0635915317285107,39,0.38461538461538464
0.02215395768752798,0.02785912157286176,0.0008994239341448266,0.15384615384615385,0.05128205128205128,rebound_low<=0.01 & rebound_low<=0.015,-0.012995121951219523,1.0635915317285107,39,0.38461538461538464
0.022879278805106214,0.02559402994099054,-0.0015933242169979096,0.16666666666666666,0.027777777777777776,sell_ratio>=0.56 & rebound_low<=0.015,-0.012991406191941312,0.8855008199676626,36,0.4166666666666667
0.026481563665887355,0.02763465984992176,-0.003056807281330591,0.09090909090909091,0.09090909090909091,close_pos<=0.25 & rebound_low<=0.01,-0.02803735408560307,0.8322961046724844,22,0.3181818181818182
0.026481563665887355,0.02763465984992176,-0.003056807281330591,0.09090909090909091,0.09090909090909091,close_pos<=0.25 & rebound_low<=0.015,-0.02803735408560307,0.8322961046724844,22,0.3181818181818182
0.022990173409272854,0.024857432123622653,-0.002639916127740196,0.14285714285714285,0.02857142857142857,sell_ratio>=0.56 & rebound_low<=0.01,-0.012995121951219523,0.8155605186514604,35,0.4
