rows,symbols,precision,true_events,fake_events,median_future_drop_5m,median_future_drop_15m,median_future_drop_30m,median_adverse_5m,p80_adverse_5m,post_pump_share,downtrend_share,other_share,period,cutoff_sec,quantile,threshold,mode,auc,train_rows,validation_rows,train_pos_rate,validation_pos_rate,features,score_metric
600,177,100.0,600,0,0.76,1.573,5.868,0.361,1.244,29.333,1.833,24.833,train,20,0.93,0.9999685648860297,closed_1m,0.999999890030035,8569,5752,0.5481386392811296,0.5104311543810849,65,9.288537467267604
602,177,100.0,602,0,0.746,1.573,5.844,0.363,1.265,29.9,1.993,26.412,train,59,0.93,0.999975100498009,closed_1m,0.99999978006007,8569,5752,0.5481386392811296,0.5104311543810849,65,9.288518598363593
602,177,100.0,602,0,0.746,1.573,5.844,0.363,1.265,29.9,1.993,26.412,train,59,0.95,0.999975100498009,closed_1m,0.99999978006007,8569,5752,0.5481386392811296,0.5104311543810849,65,9.288518598363593
600,179,100.0,600,0,0.721,1.511,5.818,0.34,1.244,28.5,1.333,24.667,train,10,0.93,0.9999707545958704,closed_1m,0.9999997250750875,8569,5752,0.5481386392811296,0.5104311543810849,65,9.281097467267603
436,161,100.0,436,0,0.879,1.858,5.951,0.378,1.274,31.651,2.523,22.248,train,30,0.95,0.9999728563383701,closed_1m,0.999999890030035,8569,5752,0.5481386392811296,0.5104311543810849,65,9.161006597547795
431,163,100.0,431,0,0.77,1.671,5.951,0.347,1.144,32.715,1.624,20.65,train,40,0.95,0.999969626278664,closed_1m,0.999999890030035,8569,5752,0.5481386392811296,0.5104311543810849,65,9.143212794122055
429,166,100.0,429,0,0.682,1.423,5.779,0.317,1.109,25.641,1.166,21.911,train,20,0.95,0.999969889253276,closed_1m,0.999999890030035,8569,5752,0.5481386392811296,0.5104311543810849,65,9.113932604343804
429,164,100.0,429,0,0.736,1.47,5.98,0.3,1.198,29.138,1.166,19.347,train,50,0.95,0.9999694902183817,closed_1m,0.999999890030035,8569,5752,0.5481386392811296,0.5104311543810849,65,9.112452604343805
431,166,100.0,431,0,0.685,1.446,5.764,0.33,1.274,26.682,0.696,24.594,train,10,0.95,0.9999718996441486,closed_1m,0.9999997250750875,8569,5752,0.5481386392811296,0.5104311543810849,65,9.105812794122055
2696,201,99.852,2692,4,1.81,4.106,6.352,0.616,1.38,33.531,4.043,31.009,validation,10,0.5,0.9714475164456603,closed_1m,0.9894991107644909,8569,5752,0.5481386392811296,0.5104311543810849,65,10.323387661569866
2690,201,99.888,2687,3,1.81,4.095,6.352,0.616,1.378,33.606,4.015,31.004,validation,50,0.5,0.9718289308486735,closed_1m,0.989378280204979,8569,5752,0.5481386392811296,0.5104311543810849,65,10.323274075363454
2681,201,99.888,2678,3,1.811,4.098,6.351,0.616,1.38,33.607,4.028,30.996,validation,40,0.5,0.969619087418854,closed_1m,0.9892412421429899,8569,5752,0.5481386392811296,0.5104311543810849,65,10.321799031920811
2686,201,99.814,2681,5,1.809,4.087,6.348,0.616,1.38,33.507,3.984,31.087,validation,30,0.5,0.9718726999566205,closed_1m,0.9893011131409462,8569,5752,0.5481386392811296,0.5104311543810849,65,10.316970304307745
